Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option2 Name,Option2 Value,Option3 Name,Option3 Value,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / AdWords Grouping,Google Shopping / AdWords Labels,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Price / International,Compare At Price / International,Status
gold-black-2-5cm-striped-velvet-headband-for-women-hairband-headwear-brief-fashion-women-hair-accessories-drop-shipping,,,,,,,,,Red,,Size fits all,,,2575045-red-size-fits-all,0.0,shopify,297,continue,manual,3.58,3.58,true,false,,https://cdn.shopify.com/s/files/1/0116/9060/6649/products/product-image-518438001.jpg?v=1575444161,5,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0116/9060/6649/products/product-image-518437996.jpg?v=1575444161,lb,,,,,
gold-black-2-5cm-striped-velvet-headband-for-women-hairband-headwear-brief-fashion-women-hair-accessories-drop-shipping,,,,,,,,,Yellow,,Size fits all,,,2575045-yellow-size-fits-all,0.0,shopify,298,continue,manual,3.58,3.58,true,false,,https://cdn.shopify.com/s/files/1/0116/9060/6649/products/product-image-518438000.jpg?v=1575444161,6,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0116/9060/6649/products/product-image-518437998.jpg?v=1575444161,lb,,,,,
gold-black-2-5cm-striped-velvet-headband-for-women-hairband-headwear-brief-fashion-women-hair-accessories-drop-shipping,,,,,,,,,khaki,,Size fits all,,,2575045-khaki-size-fits-all,0.0,shopify,289,continue,manual,3.58,3.58,true,false,,https://cdn.shopify.com/s/files/1/0116/9060/6649/products/product-image-518438002.jpg?v=1575444161,7,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0116/9060/6649/products/product-image-518438000.jpg?v=1575444161,lb,,,,,
gold-black-2-5cm-striped-velvet-headband-for-women-hairband-headwear-brief-fashion-women-hair-accessories-drop-shipping,,,,,,,,,Black,,Size fits all,,,2575045-black-size-fits-all,0.0,shopify,259,continue,manual,3.58,3.58,true,false,,https://cdn.shopify.com/s/files/1/0116/9060/6649/products/product-image-518437999.jpg?v=1575444161,8,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0116/9060/6649/products/product-image-518437995.jpg?v=1575444161,lb,,,,,
gold-black-2-5cm-striped-velvet-headband-for-women-hairband-headwear-brief-fashion-women-hair-accessories-drop-shipping,,,,,,,,,hot pink,,Size fits all,,,2575045-hot-pink-size-fits-all,0.0,shopify,295,continue,manual,3.58,3.58,true,false,,https://cdn.shopify.com/s/files/1/0116/9060/6649/products/product-image-518437996.jpg?v=1575444161,9,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0116/9060/6649/products/product-image-518437999.jpg?v=1575444161,lb,,,,,
gold-black-2-5cm-striped-velvet-headband-for-women-hairband-headwear-brief-fashion-women-hair-accessories-drop-shipping,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0116/9060/6649/products/product-image-518437997.jpg?v=1575444161,10,,,,,,,,,,,,,,,,,,,,,,,,
black-grace-padded-velvet-hair-band-like-headband-solid-hair-band-for-women-and-girls,Black Grace Padded Velvet Hair Band Like Headband Solid Hair Band For Women And Girls,<p><span><strong>Item Type:</strong> Headwear</span><br><span><strong>Gender:</strong> Women</span><br><span><strong>Material:</strong> Plastic</span><br><span><strong>Department Name:</strong> Adult</span><br><span><strong>Style:</strong> Fashion</span><br><span><strong>Type:</strong> Hairbands</span><br><span><strong>Pattern Type:</strong> Solid</span><br><span><strong>Model Number:</strong> PS6635-00</span></p>,fantasticheadbands,,"","",true,Title,Default Title,,,,,23903978,0.0,shopify,6813,continue,manual,2.40,2.40,true,false,,https://cdn.shopify.com/s/files/1/0116/9060/6649/products/product-image-941131262.jpg?v=1575444161,1,,false,,,,,,,,,,,,,,,,,lb,,,,,active
new-unicorn-headband-cute-kids-women-sweet-flower-unicorn-horn-hair-band-birthday-party-flower-floral-crown-headwear,New Unicorn Headband Cute Kids Women Sweet Flower Unicorn Horn Hair Band Birthday Party Flower Floral Crown Headwear,<p><span><strong>Brand Name:</strong> acgicea</span><br><span><strong>Material:</strong> Polyester</span><br><span><strong>Gender:</strong> Girls</span><br><span><strong>Department Name:</strong> Children</span><br><span><strong>Item Type:</strong> Headwear</span><br><span><strong>Style:</strong> Fashion</span><br><span><strong>Pattern Type:</strong> Floral</span><br><span><strong>Model Number:</strong> 21903010</span><br><span><strong>product:</strong> headband</span><br><span><strong>colors:</strong> as show in the picture</span><br><span><strong>style:</strong> Unicorn headband</span><br><span><strong>feature1:</strong> child headband</span><br><span><strong>feature2:</strong> headband for girls</span><br><span><strong>feature3:</strong> headband for kids</span><br><span><strong>feature4:</strong> flower headband</span><br><span><strong>feature5:</strong> unicorn birthday party</span></p>,fantasticheadbands,,"","",true,Color,B2,Size,Size fits all,,,28574149-b2-size-fits-all,0.0,shopify,947,continue,manual,2.76,2.76,true,false,,https://cdn.shopify.com/s/files/1/0116/9060/6649/products/product-image-1095677591.jpg?v=1575444161,1,,false,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0116/9060/6649/products/product-image-1095677604.jpg?v=1575444161,lb,,,,,active
new-unicorn-headband-cute-kids-women-sweet-flower-unicorn-horn-hair-band-birthday-party-flower-floral-crown-headwear,,,,,,,,,B1,,Size fits all,,,28574149-b1-size-fits-all,0.0,shopify,949,continue,manual,2.76,2.76,true,false,,https://cdn.shopify.com/s/files/1/0116/9060/6649/products/product-image-1095677602.jpg?v=1575444161,2,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0116/9060/6649/products/product-image-1095677603.jpg?v=1575444161,lb,,,,,
new-unicorn-headband-cute-kids-women-sweet-flower-unicorn-horn-hair-band-birthday-party-flower-floral-crown-headwear,,,,,,,,,A6,,Size fits all,,,28574149-a6-size-fits-all,0.0,shopify,947,continue,manual,2.66,2.66,true,false,,https://cdn.shopify.com/s/files/1/0116/9060/6649/products/product-image-1095677598.jpg?v=1575444161,3,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0116/9060/6649/products/product-image-1095677602.jpg?v=1575444161,lb,,,,,
new-unicorn-headband-cute-kids-women-sweet-flower-unicorn-horn-hair-band-birthday-party-flower-floral-crown-headwear,,,,,,,,,A4,,Size fits all,,,28574149-a4-size-fits-all,0.0,shopify,941,continue,manual,2.66,2.66,true,false,,https://cdn.shopify.com/s/files/1/0116/9060/6649/products/product-image-1095677606.jpg?v=1575444161,4,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0116/9060/6649/products/product-image-1095677600.jpg?v=1575444161,lb,,,,,
new-unicorn-headband-cute-kids-women-sweet-flower-unicorn-horn-hair-band-birthday-party-flower-floral-crown-headwear,,,,,,,,,A3,,Size fits all,,,28574149-a3-size-fits-all,0.0,shopify,947,continue,manual,2.66,2.66,true,false,,https://cdn.shopify.com/s/files/1/0116/9060/6649/products/product-image-1095677609.jpg?v=1575444161,5,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0116/9060/6649/products/product-image-1095677599.jpg?v=1575444161,lb,,,,,
new-unicorn-headband-cute-kids-women-sweet-flower-unicorn-horn-hair-band-birthday-party-flower-floral-crown-headwear,,,,,,,,,A2,,Size fits all,,,28574149-a2-size-fits-all,0.0,shopify,942,continue,manual,2.66,2.66,true,false,,https://cdn.shopify.com/s/files/1/0116/9060/6649/products/product-image-1095677630.jpg?v=1575444161,6,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0116/9060/6649/products/product-image-1095677598.jpg?v=1575444161,lb,,,,,
new-unicorn-headband-cute-kids-women-sweet-flower-unicorn-horn-hair-band-birthday-party-flower-floral-crown-headwear,,,,,,,,,B6,,Size fits all,,,28574149-b6-size-fits-all,0.0,shopify,950,continue,manual,2.76,2.76,true,false,,https://cdn.shopify.com/s/files/1/0116/9060/6649/products/product-image-1095677604.jpg?v=1575444161,7,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0116/9060/6649/products/product-image-1095677608.jpg?v=1575444161,lb,,,,,
new-unicorn-headband-cute-kids-women-sweet-flower-unicorn-horn-hair-band-birthday-party-flower-floral-crown-headwear,,,,,,,,,A5,,Size fits all,,,28574149-a5-size-fits-all,0.0,shopify,937,continue,manual,2.66,2.66,true,false,,https://cdn.shopify.com/s/files/1/0116/9060/6649/products/product-image-1095677608.jpg?v=1575444161,8,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0116/9060/6649/products/product-image-1095677601.jpg?v=1575444161,lb,,,,,
new-unicorn-headband-cute-kids-women-sweet-flower-unicorn-horn-hair-band-birthday-party-flower-floral-crown-headwear,,,,,,,,,C1,,Size fits all,,,28574149-c1-size-fits-all,0.0,shopify,950,continue,manual,1.52,1.52,true,false,,https://cdn.shopify.com/s/files/1/0116/9060/6649/products/product-image-1095677633.jpg?v=1575444161,9,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0116/9060/6649/products/product-image-1095677611.jpg?v=1575444161,lb,,,,,
new-unicorn-headband-cute-kids-women-sweet-flower-unicorn-horn-hair-band-birthday-party-flower-floral-crown-headwear,,,,,,,,,C7,,Size fits all,,,28574149-c7-size-fits-all,0.0,shopify,949,continue,manual,1.52,1.52,true,false,,https://cdn.shopify.com/s/files/1/0116/9060/6649/products/product-image-1095677611.jpg?v=1575444161,10,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0116/9060/6649/products/product-image-1095677622.jpg?v=1575444161,lb,,,,,
new-unicorn-headband-cute-kids-women-sweet-flower-unicorn-horn-hair-band-birthday-party-flower-floral-crown-headwear,,,,,,,,,C3,,Size fits all,,,28574149-c3-size-fits-all,0.0,shopify,950,continue,manual,1.52,1.52,true,false,,https://cdn.shopify.com/s/files/1/0116/9060/6649/products/product-image-1095677614.jpg?v=1575444161,11,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0116/9060/6649/products/product-image-1095677614.jpg?v=1575444161,lb,,,,,
new-unicorn-headband-cute-kids-women-sweet-flower-unicorn-horn-hair-band-birthday-party-flower-floral-crown-headwear,,,,,,,,,C4,,Size fits all,,,28574149-c4-size-fits-all,0.0,shopify,950,continue,manual,1.52,1.52,true,false,,https://cdn.shopify.com/s/files/1/0116/9060/6649/products/product-image-1095677618.jpg?v=1575444161,12,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0116/9060/6649/products/product-image-1095677616.jpg?v=1575444161,lb,,,,,
new-unicorn-headband-cute-kids-women-sweet-flower-unicorn-horn-hair-band-birthday-party-flower-floral-crown-headwear,,,,,,,,,C8,,Size fits all,,,28574149-c8-size-fits-all,0.0,shopify,950,continue,manual,1.52,1.52,true,false,,https://cdn.shopify.com/s/files/1/0116/9060/6649/products/product-image-1095677626.jpg?v=1575444161,13,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0116/9060/6649/products/product-image-1095677624.jpg?v=1575444161,lb,,,,,
new-unicorn-headband-cute-kids-women-sweet-flower-unicorn-horn-hair-band-birthday-party-flower-floral-crown-headwear,,,,,,,,,C6,,Size fits all,,,28574149-c6-size-fits-all,0.0,shopify,950,continue,manual,1.52,1.52,true,false,,https://cdn.shopify.com/s/files/1/0116/9060/6649/products/product-image-1095677620.jpg?v=1575444161,14,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0116/9060/6649/products/product-image-1095677620.jpg?v=1575444161,lb,,,,,
new-unicorn-headband-cute-kids-women-sweet-flower-unicorn-horn-hair-band-birthday-party-flower-floral-crown-headwear,,,,,,,,,C5,,Size fits all,,,28574149-c5-size-fits-all,0.0,shopify,950,continue,manual,1.52,1.52,true,false,,https://cdn.shopify.com/s/files/1/0116/9060/6649/products/product-image-1095677607.jpg?v=1575444161,15,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0116/9060/6649/products/product-image-1095677618.jpg?v=1575444161,lb,,,,,
new-unicorn-headband-cute-kids-women-sweet-flower-unicorn-horn-hair-band-birthday-party-flower-floral-crown-headwear,,,,,,,,,B3,,Size fits all,,,28574149-b3-size-fits-all,0.0,shopify,949,continue,manual,2.76,2.76,true,false,,https://cdn.shopify.com/s/files/1/0116/9060/6649/products/product-image-1095677601.jpg?v=1575444161,16,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0116/9060/6649/products/product-image-1095677605.jpg?v=1575444161,lb,,,,,
new-unicorn-headband-cute-kids-women-sweet-flower-unicorn-horn-hair-band-birthday-party-flower-floral-crown-headwear,,,,,,,,,D7,,Size fits all,,,28574149-d7-size-fits-all,0.0,shopify,950,continue,manual,1.30,1.30,true,false,,https://cdn.shopify.com/s/files/1/0116/9060/6649/products/product-image-1095677632.jpg?v=1575444161,17,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0116/9060/6649/products/product-image-1095677633.jpg?v=1575444161,lb,,,,,
new-unicorn-headband-cute-kids-women-sweet-flower-unicorn-horn-hair-band-birthday-party-flower-floral-crown-headwear,,,,,,,,,D6,,Size fits all,,,28574149-d6-size-fits-all,0.0,shopify,950,continue,manual,1.30,1.30,true,false,,https://cdn.shopify.com/s/files/1/0116/9060/6649/products/product-image-1095677634.jpg?v=1575444161,18,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0116/9060/6649/products/product-image-1095677632.jpg?v=1575444161,lb,,,,,
new-unicorn-headband-cute-kids-women-sweet-flower-unicorn-horn-hair-band-birthday-party-flower-floral-crown-headwear,,,,,,,,,D5,,Size fits all,,,28574149-d5-size-fits-all,0.0,shopify,950,continue,manual,1.30,1.30,true,false,,https://cdn.shopify.com/s/files/1/0116/9060/6649/products/product-image-1095677599.jpg?v=1575444161,19,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0116/9060/6649/products/product-image-1095677631.jpg?v=1575444161,lb,,,,,
new-unicorn-headband-cute-kids-women-sweet-flower-unicorn-horn-hair-band-birthday-party-flower-floral-crown-headwear,,,,,,,,,D4,,Size fits all,,,28574149-d4-size-fits-all,0.0,shopify,950,continue,manual,1.30,1.30,true,false,,https://cdn.shopify.com/s/files/1/0116/9060/6649/products/product-image-1095677624.jpg?v=1575444161,20,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0116/9060/6649/products/product-image-1095677630.jpg?v=1575444161,lb,,,,,
new-unicorn-headband-cute-kids-women-sweet-flower-unicorn-horn-hair-band-birthday-party-flower-floral-crown-headwear,,,,,,,,,D3,,Size fits all,,,28574149-d3-size-fits-all,0.0,shopify,950,continue,manual,1.30,1.30,true,false,,https://cdn.shopify.com/s/files/1/0116/9060/6649/products/product-image-1095677622.jpg?v=1575444161,21,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0116/9060/6649/products/product-image-1095677629.jpg?v=1575444161,lb,,,,,
new-unicorn-headband-cute-kids-women-sweet-flower-unicorn-horn-hair-band-birthday-party-flower-floral-crown-headwear,,,,,,,,,D2,,Size fits all,,,28574149-d2-size-fits-all,0.0,shopify,950,continue,manual,1.30,1.30,true,false,,https://cdn.shopify.com/s/files/1/0116/9060/6649/products/product-image-1095677631.jpg?v=1575444161,22,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0116/9060/6649/products/product-image-1095677628.jpg?v=1575444161,lb,,,,,
new-unicorn-headband-cute-kids-women-sweet-flower-unicorn-horn-hair-band-birthday-party-flower-floral-crown-headwear,,,,,,,,,D1,,Size fits all,,,28574149-d1-size-fits-all,0.0,shopify,950,continue,manual,1.30,1.30,true,false,,https://cdn.shopify.com/s/files/1/0116/9060/6649/products/product-image-1095677612.jpg?v=1575444161,23,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0116/9060/6649/products/product-image-1095677626.jpg?v=1575444161,lb,,,,,
new-unicorn-headband-cute-kids-women-sweet-flower-unicorn-horn-hair-band-birthday-party-flower-floral-crown-headwear,,,,,,,,,C2,,Size fits all,,,28574149-c2-size-fits-all,0.0,shopify,950,continue,manual,1.52,1.52,true,false,,https://cdn.shopify.com/s/files/1/0116/9060/6649/products/product-image-1095677610.jpg?v=1575444161,24,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0116/9060/6649/products/product-image-1095677612.jpg?v=1575444161,lb,,,,,
new-unicorn-headband-cute-kids-women-sweet-flower-unicorn-horn-hair-band-birthday-party-flower-floral-crown-headwear,,,,,,,,,E2,,Size fits all,,,28574149-e2-size-fits-all,0.0,shopify,941,continue,manual,2.58,2.58,true,false,,https://cdn.shopify.com/s/files/1/0116/9060/6649/products/product-image-1095677616.jpg?v=1575444161,25,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0116/9060/6649/products/product-image-1095677610.jpg?v=1575444161,lb,,,,,
new-unicorn-headband-cute-kids-women-sweet-flower-unicorn-horn-hair-band-birthday-party-flower-floral-crown-headwear,,,,,,,,,E1,,Size fits all,,,28574149-e1-size-fits-all,0.0,shopify,934,continue,manual,2.58,2.58,true,false,,https://cdn.shopify.com/s/files/1/0116/9060/6649/products/product-image-1095677635.jpg?v=1575444161,26,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0116/9060/6649/products/product-image-1095677609.jpg?v=1575444161,lb,,,,,
new-unicorn-headband-cute-kids-women-sweet-flower-unicorn-horn-hair-band-birthday-party-flower-floral-crown-headwear,,,,,,,,,D10,,Size fits all,,,28574149-d10-size-fits-all,0.0,shopify,950,continue,manual,1.30,1.30,true,false,,https://cdn.shopify.com/s/files/1/0116/9060/6649/products/product-image-1095677638.jpg?v=1575444161,27,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0116/9060/6649/products/product-image-1095677638.jpg?v=1575444161,lb,,,,,
new-unicorn-headband-cute-kids-women-sweet-flower-unicorn-horn-hair-band-birthday-party-flower-floral-crown-headwear,,,,,,,,,D9,,Size fits all,,,28574149-d9-size-fits-all,0.0,shopify,950,continue,manual,1.30,1.30,true,false,,https://cdn.shopify.com/s/files/1/0116/9060/6649/products/product-image-1095677629.jpg?v=1575444161,28,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0116/9060/6649/products/product-image-1095677635.jpg?v=1575444161,lb,,,,,
new-unicorn-headband-cute-kids-women-sweet-flower-unicorn-horn-hair-band-birthday-party-flower-floral-crown-headwear,,,,,,,,,D8,,Size fits all,,,28574149-d8-size-fits-all,0.0,shopify,950,continue,manual,1.30,1.30,true,false,,https://cdn.shopify.com/s/files/1/0116/9060/6649/products/product-image-1095677628.jpg?v=1575444161,29,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0116/9060/6649/products/product-image-1095677634.jpg?v=1575444161,lb,,,,,
new-unicorn-headband-cute-kids-women-sweet-flower-unicorn-horn-hair-band-birthday-party-flower-floral-crown-headwear,,,,,,,,,B5,,Size fits all,,,28574149-b5-size-fits-all,0.0,shopify,949,continue,manual,2.76,2.76,true,false,,https://cdn.shopify.com/s/files/1/0116/9060/6649/products/product-image-1095677603.jpg?v=1575444161,30,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0116/9060/6649/products/product-image-1095677607.jpg?v=1575444161,lb,,,,,
new-unicorn-headband-cute-kids-women-sweet-flower-unicorn-horn-hair-band-birthday-party-flower-floral-crown-headwear,,,,,,,,,B4,,Size fits all,,,28574149-b4-size-fits-all,0.0,shopify,950,continue,manual,2.76,2.76,true,false,,https://cdn.shopify.com/s/files/1/0116/9060/6649/products/product-image-1095677597.jpg?v=1575444161,31,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0116/9060/6649/products/product-image-1095677606.jpg?v=1575444161,lb,,,,,
new-unicorn-headband-cute-kids-women-sweet-flower-unicorn-horn-hair-band-birthday-party-flower-floral-crown-headwear,,,,,,,,,A1,,Size fits all,,,28574149-a1-size-fits-all,0.0,shopify,942,continue,manual,2.66,2.66,true,false,,https://cdn.shopify.com/s/files/1/0116/9060/6649/products/product-image-1095677605.jpg?v=1575444161,32,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0116/9060/6649/products/product-image-1095677597.jpg?v=1575444161,lb,,,,,
new-unicorn-headband-cute-kids-women-sweet-flower-unicorn-horn-hair-band-birthday-party-flower-floral-crown-headwear,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0116/9060/6649/products/product-image-1095677600.jpg?v=1575444161,33,,,,,,,,,,,,,,,,,,,,,,,,
2-5cm-wide-black-plastic-wavy-trim-hair-hoop-headband-for-ladies,2.5cm Wide Black Plastic Wavy Trim Hair Hoop Headband for Ladies,<p><span><strong>Brand Name:</strong> HNSD</span><br><span><strong>Material:</strong> Viscose</span><br><span><strong>Gender:</strong> Women</span><br><span><strong>Department Name:</strong> Adult</span><br><span><strong>Item Type:</strong> Headwear</span><br><span><strong>Style:</strong> Fashion</span><br><span><strong>Pattern Type:</strong> Floral</span><br><span><strong>Model Number:</strong> MCGS</span></p>,fantasticheadbands,,"","",true,Title,Default Title,,,,,28574148,0.0,shopify,803,continue,manual,2.00,2.00,true,false,,https://cdn.shopify.com/s/files/1/0116/9060/6649/products/product-image-1095677566.jpg?v=1575444161,1,,false,,,,,,,,,,,,,,,,,lb,,,,,active
5x-practical-beautiful-lady-black-plastic-hair-hoop-headband-ornament-teeth,5x Practical Beautiful  Lady Black Plastic Hair Hoop Headband Ornament Teeth,<p><span><strong>Item Type:</strong> Headwear</span><br><span><strong>Gender:</strong> Women</span><br><span><strong>Material:</strong> Viscose</span><br><span><strong>Department Name:</strong> Adult</span><br><span><strong>Type:</strong> Elastic Hair Bands</span><br><span><strong>Pattern Type:</strong> Solid</span><br><span><strong>Brand Name:</strong> HNSD</span></p>,fantasticheadbands,,"","",true,Title,Default Title,,,,,4877962,0.0,shopify,484,continue,manual,6.46,6.46,true,false,,https://cdn.shopify.com/s/files/1/0116/9060/6649/products/product-image-412904511.jpg?v=1575444161,1,,false,,,,,,,,,,,,,,,,,lb,,,,,active
rainbow-mermaid-headband-princess-mesh-yarn-shell-flower-animal-hairbands-hoop-children-party-hair-accessories,Rainbow Mermaid Headband Princess Mesh Yarn Shell Flower Animal Hairbands Hoop Children Party Hair Accessories,"<p><span><strong>Brand Name:</strong> JIJIANSHI</span><br><span><strong>Material:</strong> Polyester</span><br><span><strong>Material:</strong> Plastic</span><br><span><strong>Gender:</strong> Girls</span><br><span><strong>Department Name:</strong> Children</span><br><span><strong>Item Type:</strong> Headwear</span><br><span><strong>Style:</strong> Fashion</span><br><span><strong>Pattern Type:</strong> Cartoon</span><br><span><strong>Model Number:</strong> H187</span><br><span><strong>Item Name:</strong> Meimaid Headbands</span><br><span><strong>Color:</strong> 5 color</span><br><span><strong>Pattern:</strong> Meimaid</span><br><span><strong>Craft:</strong> Handmade</span><br><span><strong>Gender:</strong> Chidlren Girls Women</span><br><span><strong>Origin:</strong> China (Mainland)</span><br><span><strong>Occassion:</strong> Daily,Festival,Party,School</span><br><span><strong>Package:</strong> 1 pieces</span></p>",fantasticheadbands,,"","",true,Color,Blue,,,,,23958243-blue,0.0,shopify,4785,continue,manual,5.86,5.86,true,false,,https://cdn.shopify.com/s/files/1/0116/9060/6649/products/product-image-907637119.jpg?v=1575444161,1,,false,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0116/9060/6649/products/product-image-907637126.jpg?v=1575444161,lb,,,,,active
rainbow-mermaid-headband-princess-mesh-yarn-shell-flower-animal-hairbands-hoop-children-party-hair-accessories,,,,,,,,,Fuchsia,,,,,23958243-fuchsia,0.0,shopify,4836,continue,manual,5.86,5.86,true,false,,https://cdn.shopify.com/s/files/1/0116/9060/6649/products/product-image-907637126.jpg?v=1575444161,2,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0116/9060/6649/products/product-image-907637129.jpg?v=1575444161,lb,,,,,
rainbow-mermaid-headband-princess-mesh-yarn-shell-flower-animal-hairbands-hoop-children-party-hair-accessories,,,,,,,,,Multi,,,,,23958243-multi,0.0,shopify,4817,continue,manual,5.86,5.86,true,false,,https://cdn.shopify.com/s/files/1/0116/9060/6649/products/product-image-907637128.jpg?v=1575444161,3,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0116/9060/6649/products/product-image-907637128.jpg?v=1575444161,lb,,,,,
rainbow-mermaid-headband-princess-mesh-yarn-shell-flower-animal-hairbands-hoop-children-party-hair-accessories,,,,,,,,,Purple,,,,,23958243-purple,0.0,shopify,4829,continue,manual,5.86,5.86,true,false,,https://cdn.shopify.com/s/files/1/0116/9060/6649/products/product-image-907637129.jpg?v=1575444161,4,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0116/9060/6649/products/product-image-907637127.jpg?v=1575444161,lb,,,,,
rainbow-mermaid-headband-princess-mesh-yarn-shell-flower-animal-hairbands-hoop-children-party-hair-accessories,,,,,,,,,White,,,,,23958243-white,0.0,shopify,4833,continue,manual,5.86,5.86,true,false,,https://cdn.shopify.com/s/files/1/0116/9060/6649/products/product-image-907637127.jpg?v=1575444161,5,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0116/9060/6649/products/product-image-907637125.jpg?v=1575444161,lb,,,,,
rainbow-mermaid-headband-princess-mesh-yarn-shell-flower-animal-hairbands-hoop-children-party-hair-accessories,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0116/9060/6649/products/product-image-907637125.jpg?v=1575444161,6,,,,,,,,,,,,,,,,,,,,,,,,
bohemia-handmade-floral-headband-big-rose-flower-hairhead-accessories-women-girls-bridemaids-wreath-party-hair-ornaments-floral,Bohemia Handmade Floral Headband Big Rose Flower Hairhead Accessories Women Girls Bridemaids Wreath Party Hair Ornaments Floral,<p><span><strong>Item Type:</strong> Headwear</span><br><span><strong>Gender:</strong> Women</span><br><span><strong>Material:</strong> Chiffon</span><br><span><strong>Department Name:</strong> Adult</span><br><span><strong>Style:</strong> Fashion</span><br><span><strong>Type:</strong> Headbands</span><br><span><strong>Pattern Type:</strong> Floral</span><br><span><strong>Model Number:</strong> 4937</span></p>,fantasticheadbands,,"","",true,Color,25,,,,,22607938-25,0.0,shopify,954,continue,manual,2.10,2.10,true,false,,https://cdn.shopify.com/s/files/1/0116/9060/6649/products/product-image-873936767.jpg?v=1575444160,1,,false,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0116/9060/6649/products/product-image-873936796.jpg?v=1575444160,lb,,,,,active
bohemia-handmade-floral-headband-big-rose-flower-hairhead-accessories-women-girls-bridemaids-wreath-party-hair-ornaments-floral,,,,,,,,,1,,,,,22607938-1,0.0,shopify,922,continue,manual,6.16,6.16,true,false,,https://cdn.shopify.com/s/files/1/0116/9060/6649/products/product-image-873936793.jpg?v=1575444160,2,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0116/9060/6649/products/product-image-873936773.jpg?v=1575444160,lb,,,,,
